中文名,英文名,序号,海克斯名称
铁血狼母,Ambessa,23,面包和黄油
铁血狼母,Ambessa,24,秘术冲拳
铁血狼母,Ambessa,25,巨人杀手
铁血狼母,Ambessa,26,炼狱龙魂
铁血狼母,Ambessa,27,旋转至胜
铁血狼母,Ambessa,28,战争交响乐
铁血狼母,Ambessa,29,大力
铁血狼母,Ambessa,30,心灵净化
铁血狼母,Ambessa,31,面包和果酱
铁血狼母,Ambessa,32,罪恶快感
铁血狼母,Ambessa,33,利刃华尔兹
铁血狼母,Ambessa,34,质变：黄金阶
铁血狼母,Ambessa,35,灵魂虹吸
铁血狼母,Ambessa,36,魔法转物理
铁血狼母,Ambessa,37,逃跑计划
铁血狼母,Ambessa,38,面包和奶酪
铁血狼母,Ambessa,39,会心治疗
铁血狼母,Ambessa,40,坦克引擎
铁血狼母,Ambessa,41,终极唤醒
铁血狼母,Ambessa,42,作弊：我能回城！
铁血狼母,Ambessa,43,质变：混沌
铁血狼母,Ambessa,44,关键暴击
铁血狼母,Ambessa,45,虚幻武器
铁血狼母,Ambessa,46,无休回复
铁血狼母,Ambessa,47,任务：钢化你心
铁血狼母,Ambessa,48,急救用具
铁血狼母,Ambessa,49,尖端发明家
铁血狼母,Ambessa,50,量子计算
铁血狼母,Ambessa,51,黎明使者的坚决
铁血狼母,Ambessa,52,升级：收集者
铁血狼母,Ambessa,53,终极不可阻挡
铁血狼母,Ambessa,54,刃下生风
铁血狼母,Ambessa,55,回归基本功
铁血狼母,Ambessa,56,练腿日
铁血狼母,Ambessa,57,坚韧
铁血狼母,Ambessa,58,一板一眼
铁血狼母,Ambessa,59,俯冲轰炸
铁血狼母,Ambessa,60,闪光弹
铁血狼母,Ambessa,61,雪球扭蛋机
铁血狼母,Ambessa,62,重量级打击手
铁血狼母,Ambessa,63,海洋龙魂
铁血狼母,Ambessa,64,你摸不到
铁血狼母,Ambessa,65,更万用的瞄准镜
铁血狼母,Ambessa,66,全能龙魂
铁血狼母,Ambessa,67,终极刷新
铁血狼母,Ambessa,68,科学狂人
铁血狼母,Ambessa,69,神圣干预
铁血狼母,Ambessa,70,会心防御
铁血狼母,Ambessa,71,自我毁灭
铁血狼母,Ambessa,72,任务：海牛阿福的勇士
铁血狼母,Ambessa,73,升级：无尽之刃
铁血狼母,Ambessa,74,蛋白粉奶昔
铁血狼母,Ambessa,75,升级：雪球
铁血狼母,Ambessa,76,急急小子
铁血狼母,Ambessa,77,史上最大雪球
铁血狼母,Ambessa,78,易损
铁血狼母,Ambessa,79,霸符兄弟
铁血狼母,Ambessa,80,炼狱导管
铁血狼母,Ambessa,81,尊我为王
铁血狼母,Ambessa,82,侵蚀
铁血狼母,Ambessa,83,圣火
铁血狼母,Ambessa,84,缩小射线
铁血狼母,Ambessa,85,星界躯体
铁血狼母,Ambessa,86,感受燃烧
铁血狼母,Ambessa,87,砍伤
铁血狼母,Ambessa,88,有始有终
铁血狼母,Ambessa,89,慢炖
铁血狼母,Ambessa,90,山脉龙魂
铁血狼母,Ambessa,91,防护面纱
铁血狼母,Ambessa,92,最万用的瞄准镜
铁血狼母,Ambessa,93,玻璃大炮
铁血狼母,Ambessa,94,火上浇油
铁血狼母,Ambessa,95,升级：弯刀
铁血狼母,Ambessa,96,万用瞄准镜
铁血狼母,Ambessa,97,家园卫士
铁血狼母,Ambessa,98,灵巧
铁血狼母,Ambessa,99,风语者的祝福
铁血狼母,Ambessa,100,冰霜 幽灵
铁血狼母,Ambessa,101,地狱三头犬
铁血狼母,Ambessa,102,魔法飞弹
铁血狼母,Ambessa,103,闪电打击
铁血狼母,Ambessa,104,踢踏舞
铁血狼母,Ambessa,105,连拨击锤
铁血狼母,Ambessa,106,双刀流
铁血狼母,Ambessa,107,精怪魔法
铁血狼母,Ambessa,108,唯快不破
铁血狼母,Ambessa,109,轨道镭射
铁血狼母,Ambessa,110,炽烈黎明
铁血狼母,Ambessa,111,接二连三
铁血狼母,Ambessa,112,退敌力场
铁血狼母,Ambessa,113,夺金
铁血狼母,Ambessa,114,回力OK镖
铁血狼母,Ambessa,115,暴击律动
铁血狼母,Ambessa,116,台风
铁血狼母,Ambessa,117,闪闪现现
铁血狼母,Ambessa,118,冰寒
铁血狼母,Ambessa,119,吵闹鬼
铁血狼母,Ambessa,120,升级：献祭
铁血狼母,Ambessa,121,点亮他们！
铁血狼母,Ambessa,122,基石法师
铁血狼母,Ambessa,123,巫师式思考
殇之木乃伊,Amumu,1,坦克引擎
殇之木乃伊,Amumu,2,星界躯体
殇之木乃伊,Amumu,3,坚韧
殇之木乃伊,Amumu,4,任务：钢化你心
殇之木乃伊,Amumu,5,杀戮时间到了
殇之木乃伊,Amumu,6,不动如山
殇之木乃伊,Amumu,7,慢炖
殇之木乃伊,Amumu,8,歌利亚巨人
殇之木乃伊,Amumu,9,质变：棱彩阶
殇之木乃伊,Amumu,10,恶趣味
殇之木乃伊,Amumu,11,坚若磐石
殇之木乃伊,Amumu,12,古式佳酿
殇之木乃伊,Amumu,13,折磨者
殇之木乃伊,Amumu,14,残忍
殇之木乃伊,Amumu,15,巨像的勇气
殇之木乃伊,Amumu,16,炼狱导管
殇之木乃伊,Amumu,17,心灵净化
殇之木乃伊,Amumu,18,冰霜 幽灵
殇之木乃伊,Amumu,19,面包和黄油
殇之木乃伊,Amumu,20,裁决使
殇之木乃伊,Amumu,21,侵蚀
殇之木乃伊,Amumu,22,循环往复
殇之木乃伊,Amumu,23,由心及物
殇之木乃伊,Amumu,24,重量级打击手
殇之木乃伊,Amumu,25,终极刷新
殇之木乃伊,Amumu,26,魔法飞弹
殇之木乃伊,Amumu,27,扇巴掌
殇之木乃伊,Amumu,28,黎明使者的坚决
殇之木乃伊,Amumu,29,升级：献祭
殇之木乃伊,Amumu,30,巫师式思考
殇之木乃伊,Amumu,31,穿针引线
殇之木乃伊,Amumu,32,无休回复
殇之木乃伊,Amumu,33,吸血习性
殇之木乃伊,Amumu,34,自我毁灭
殇之木乃伊,Amumu,35,作弊：我能回城！
殇之木乃伊,Amumu,36,最终形态
殇之木乃伊,Amumu,37,山脉龙魂
殇之木乃伊,Amumu,38,神圣干预
殇之木乃伊,Amumu,39,质变：黄金阶
殇之木乃伊,Amumu,40,俯冲轰炸
殇之木乃伊,Amumu,41,升级：雪球
殇之木乃伊,Amumu,42,终极唤醒
殇之木乃伊,Amumu,43,珠光护手
殇之木乃伊,Amumu,44,雪球扭蛋机
殇之木乃伊,Amumu,45,尤里卡
殇之木乃伊,Amumu,46,超强大脑
殇之木乃伊,Amumu,47,尖端发明家
殇之木乃伊,Amumu,48,海洋龙魂
殇之木乃伊,Amumu,49,溢流
殇之木乃伊,Amumu,50,易损
殇之木乃伊,Amumu,51,面包和奶酪
殇之木乃伊,Amumu,52,质变：混沌
殇之木乃伊,Amumu,53,帽上加帽
殇之木乃伊,Amumu,54,物理转魔法
殇之木乃伊,Amumu,55,有始有终
殇之木乃伊,Amumu,56,炽烈黎明
殇之木乃伊,Amumu,57,逃跑计划
殇之木乃伊,Amumu,58,巨人杀手
殇之木乃伊,Amumu,59,任务：沃格勒特的巫师帽
殇之木乃伊,Amumu,60,精怪魔法
殇之木乃伊,Amumu,61,会心治疗
殇之木乃伊,Amumu,62,虚幻武器
殇之木乃伊,Amumu,63,基石法师
殇之木乃伊,Amumu,64,狂徒豪气
殇之木乃伊,Amumu,65,量子计算
殇之木乃伊,Amumu,66,冰寒
殇之木乃伊,Amumu,67,缩小射线
殇之木乃伊,Amumu,68,史上最大雪球
殇之木乃伊,Amumu,69,练腿日
殇之木乃伊,Amumu,70,神射法师
殇之木乃伊,Amumu,71,旋转至胜
殇之木乃伊,Amumu,72,砍伤
殇之木乃伊,Amumu,73,全能龙魂
殇之木乃伊,Amumu,74,你摸不到
殇之木乃伊,Amumu,75,炼狱龙魂
殇之木乃伊,Amumu,76,不祥契约
殇之木乃伊,Amumu,77,快中求稳
殇之木乃伊,Amumu,78,魔鬼之舞
殇之木乃伊,Amumu,79,终极不可阻挡
殇之木乃伊,Amumu,80,霸符兄弟
殇之木乃伊,Amumu,81,小丑学院
殇之木乃伊,Amumu,82,科学狂人
殇之木乃伊,Amumu,83,火上浇油
殇之木乃伊,Amumu,84,感受燃烧
殇之木乃伊,Amumu,85,渴血
殇之木乃伊,Amumu,86,轨道镭射
殇之木乃伊,Amumu,87,会心防御
殇之木乃伊,Amumu,88,急急小子
殇之木乃伊,Amumu,89,全凭身法
殇之木乃伊,Amumu,90,升级：中娅
殇之木乃伊,Amumu,91,家园卫士
殇之木乃伊,Amumu,92,防护面纱
殇之木乃伊,Amumu,93,回力OK镖
殇之木乃伊,Amumu,94,闪光弹
殇之木乃伊,Amumu,95,尊我为王
殇之木乃伊,Amumu,96,任务：海牛阿福的勇士
殇之木乃伊,Amumu,97,关键暴击
殇之木乃伊,Amumu,98,夜狩
殇之木乃伊,Amumu,99,玻璃大炮
殇之木乃伊,Amumu,100,大地苏醒
殇之木乃伊,Amumu,101,退敌力场
殇之木乃伊,Amumu,102,闪闪现现
殇之木乃伊,Amumu,103,暗影疾奔
殇之木乃伊,Amumu,104,更万用的瞄准镜
殇之木乃伊,Amumu,105,灵魂虹吸
殇之木乃伊,Amumu,106,利刃华尔兹
殇之木乃伊,Amumu,107,夺金
殇之木乃伊,Amumu,108,秘术冲拳
殇之木乃伊,Amumu,109,最万用的瞄准镜
殇之木乃伊,Amumu,110,罪恶快感
殇之木乃伊,Amumu,111,战争交响乐
殇之木乃伊,Amumu,112,连拨击锤
殇之木乃伊,Amumu,113,踢踏舞
殇之木乃伊,Amumu,114,双刀流
殇之木乃伊,Amumu,115,地狱三头犬
殇之木乃伊,Amumu,116,吵闹鬼
殇之木乃伊,Amumu,117,刃下生风
殇之木乃伊,Amumu,118,回归基本功
殇之木乃伊,Amumu,119,接二连三
殇之木乃伊,Amumu,120,万用瞄准镜
殇之木乃伊,Amumu,121,灵巧
殇之木乃伊,Amumu,122,唯快不破
殇之木乃伊,Amumu,123,台风
殇之木乃伊,Amumu,124,点亮他们！
殇之木乃伊,Amumu,125,暴击律动
冰晶凤凰,Anivia,1,杀戮时间到了
冰晶凤凰,Anivia,2,魔法飞弹
冰晶凤凰,Anivia,3,冰寒
冰晶凤凰,Anivia,4,炼狱导管
冰晶凤凰,Anivia,5,巫师式思考
冰晶凤凰,Anivia,6,由心及物
冰晶凤凰,Anivia,7,裁决使
冰晶凤凰,Anivia,8,珠光护手
冰晶凤凰,Anivia,9,尤里卡
冰晶凤凰,Anivia,10,穿针引线
冰晶凤凰,Anivia,11,基石法师
冰晶凤凰,Anivia,12,溢流
冰晶凤凰,Anivia,13,质变：棱彩阶
冰晶凤凰,Anivia,14,巨人杀手
冰晶凤凰,Anivia,15,面包和黄油
冰晶凤凰,Anivia,16,帽上加帽
冰晶凤凰,Anivia,17,超强大脑
冰晶凤凰,Anivia,18,任务：沃格勒特的巫师帽
冰晶凤凰,Anivia,19,吸血习性
冰晶凤凰,Anivia,20,循环往复
冰晶凤凰,Anivia,21,心灵净化
冰晶凤凰,Anivia,22,物理转魔法
冰晶凤凰,Anivia,23,有始有终
冰晶凤凰,Anivia,24,精怪魔法
冰晶凤凰,Anivia,25,残忍
冰晶凤凰,Anivia,26,易损
冰晶凤凰,Anivia,27,面包和奶酪
冰晶凤凰,Anivia,28,作弊：我能回城！
冰晶凤凰,Anivia,29,古式佳酿
冰晶凤凰,Anivia,30,升级：中娅
冰晶凤凰,Anivia,31,神射法师
冰晶凤凰,Anivia,32,面包和果酱
冰晶凤凰,Anivia,33,质变：黄金阶
冰晶凤凰,Anivia,34,海洋龙魂
冰晶凤凰,Anivia,35,霸符兄弟
冰晶凤凰,Anivia,36,炼狱龙魂
冰晶凤凰,Anivia,37,终极不可阻挡
冰晶凤凰,Anivia,38,炽烈黎明
冰晶凤凰,Anivia,39,你摸不到
冰晶凤凰,Anivia,40,老练狙神
冰晶凤凰,Anivia,41,家园卫士
冰晶凤凰,Anivia,42,侵蚀
冰晶凤凰,Anivia,43,质变：混沌
冰晶凤凰,Anivia,44,急急小子
冰晶凤凰,Anivia,45,折磨者
冰晶凤凰,Anivia,46,坚若磐石
冰晶凤凰,Anivia,47,无休回复
冰晶凤凰,Anivia,48,坦克引擎
冰晶凤凰,Anivia,49,终极唤醒
冰晶凤凰,Anivia,50,不祥契约
冰晶凤凰,Anivia,51,练腿日
冰晶凤凰,Anivia,52,全能龙魂
冰晶凤凰,Anivia,53,虚幻武器
冰晶凤凰,Anivia,54,玻璃大炮
冰晶凤凰,Anivia,55,关键暴击
冰晶凤凰,Anivia,56,扇巴掌
冰晶凤凰,Anivia,57,逃跑计划
冰晶凤凰,Anivia,58,神圣干预
冰晶凤凰,Anivia,59,不动如山
冰晶凤凰,Anivia,60,防护面纱
冰晶凤凰,Anivia,61,渴血
冰晶凤凰,Anivia,62,歌利亚巨人
冰晶凤凰,Anivia,63,火上浇油
冰晶凤凰,Anivia,64,尖端发明家
冰晶凤凰,Anivia,65,轨道镭射
冰晶凤凰,Anivia,66,坚韧
冰晶凤凰,Anivia,67,科学狂人
冰晶凤凰,Anivia,68,恶趣味
冰晶凤凰,Anivia,69,黎明使者的坚决
冰晶凤凰,Anivia,70,缩小射线
冰晶凤凰,Anivia,71,夺金
冰晶凤凰,Anivia,72,任务：海牛阿福的勇士
冰晶凤凰,Anivia,73,回力OK镖
冰晶凤凰,Anivia,74,退敌力场
冰晶凤凰,Anivia,75,精准奇才
冰晶凤凰,Anivia,76,感受燃烧
冰晶凤凰,Anivia,77,升级：雪球
冰晶凤凰,Anivia,78,灵魂虹吸
冰晶凤凰,Anivia,79,慢炖
冰晶凤凰,Anivia,80,会心防御
冰晶凤凰,Anivia,81,史上最大雪球
冰晶凤凰,Anivia,82,巨像的勇气
冰晶凤凰,Anivia,83,尊我为王
冰晶凤凰,Anivia,84,俯冲轰炸
冰晶凤凰,Anivia,85,雪球扭蛋机
冰晶凤凰,Anivia,86,星界躯体
冰晶凤凰,Anivia,87,量子计算
冰晶凤凰,Anivia,88,更万用的瞄准镜
冰晶凤凰,Anivia,89,冰霜 幽灵
冰晶凤凰,Anivia,90,山脉龙魂
冰晶凤凰,Anivia,91,吵闹鬼
冰晶凤凰,Anivia,92,连拨击锤
冰晶凤凰,Anivia,93,唯快不破
冰晶凤凰,Anivia,94,最万用的瞄准镜
冰晶凤凰,Anivia,95,小丑学院
冰晶凤凰,Anivia,96,秘术冲拳
冰晶凤凰,Anivia,97,会心治疗
冰晶凤凰,Anivia,98,任务：钢化你心
冰晶凤凰,Anivia,99,双刀流
冰晶凤凰,Anivia,100,踢踏舞
冰晶凤凰,Anivia,101,罪恶快感
冰晶凤凰,Anivia,102,闪闪现现
冰晶凤凰,Anivia,103,战争交响乐
冰晶凤凰,Anivia,104,利刃华尔兹
冰晶凤凰,Anivia,105,万用瞄准镜
冰晶凤凰,Anivia,106,地狱三头犬
冰晶凤凰,Anivia,107,台风
冰晶凤凰,Anivia,108,点亮他们！
冰晶凤凰,Anivia,109,回归基本功
冰晶凤凰,Anivia,110,接二连三
冰晶凤凰,Anivia,111,暴击律动
冰晶凤凰,Anivia,112,自我毁灭
冰晶凤凰,Anivia,113,灵巧
冰晶凤凰,Anivia,114,重量级打击手
黑暗之女,Annie,1,杀戮时间到了
黑暗之女,Annie,2,魔法飞弹
黑暗之女,Annie,3,巫师式思考
黑暗之女,Annie,4,裁决使
黑暗之女,Annie,5,尤里卡
黑暗之女,Annie,6,穿针引线
黑暗之女,Annie,7,珠光护手
黑暗之女,Annie,8,帽上加帽
黑暗之女,Annie,9,炼狱导管
黑暗之女,Annie,10,物理转魔法
黑暗之女,Annie,11,仆从大师
黑暗之女,Annie,12,基石法师
黑暗之女,Annie,13,有始有终
黑暗之女,Annie,14,超强大脑
黑暗之女,Annie,15,质变：棱彩阶
黑暗之女,Annie,16,心灵净化
黑暗之女,Annie,17,循环往复
黑暗之女,Annie,18,巨人杀手
黑暗之女,Annie,19,任务：沃格勒特的巫师帽
黑暗之女,Annie,20,残忍
黑暗之女,Annie,21,溢流
黑暗之女,Annie,22,面包和黄油
黑暗之女,Annie,23,升级：中娅
黑暗之女,Annie,24,由心及物
黑暗之女,Annie,25,神射法师
黑暗之女,Annie,26,冰寒
黑暗之女,Annie,27,炼狱龙魂
黑暗之女,Annie,28,吸血习性
黑暗之女,Annie,29,面包和果酱
黑暗之女,Annie,30,质变：黄金阶
黑暗之女,Annie,31,古式佳酿
黑暗之女,Annie,32,坚若磐石
黑暗之女,Annie,33,作弊：我能回城！
黑暗之女,Annie,34,易损
黑暗之女,Annie,35,终极刷新
黑暗之女,Annie,36,家园卫士
黑暗之女,Annie,37,终极唤醒
黑暗之女,Annie,38,精怪魔法
黑暗之女,Annie,39,折磨者
黑暗之女,Annie,40,强力护盾
黑暗之女,Annie,41,急急小子
黑暗之女,Annie,42,练腿日
黑暗之女,Annie,43,霸符兄弟
黑暗之女,Annie,44,炽烈黎明
黑暗之女,Annie,45,质变：混沌
黑暗之女,Annie,46,玻璃大炮
黑暗之女,Annie,47,升级：雪球
黑暗之女,Annie,48,不祥契约
黑暗之女,Annie,49,面包和奶酪
黑暗之女,Annie,50,防护面纱
黑暗之女,Annie,51,关键暴击
黑暗之女,Annie,52,侵蚀
黑暗之女,Annie,53,雪球扭蛋机
黑暗之女,Annie,54,逃跑计划
黑暗之女,Annie,55,终极不可阻挡
黑暗之女,Annie,56,无休回复
黑暗之女,Annie,57,海洋龙魂
黑暗之女,Annie,58,小丑学院
黑暗之女,Annie,59,火上浇油
黑暗之女,Annie,60,神圣干预
黑暗之女,Annie,61,俯冲轰炸
黑暗之女,Annie,62,全能龙魂
黑暗之女,Annie,63,扇巴掌
黑暗之女,Annie,64,你摸不到
黑暗之女,Annie,65,尖端发明家
黑暗之女,Annie,66,虚幻武器
黑暗之女,Annie,67,老练狙神
黑暗之女,Annie,68,闪闪现现
黑暗之女,Annie,69,圣火
黑暗之女,Annie,70,歌利亚巨人
黑暗之女,Annie,71,史上最大雪球
黑暗之女,Annie,72,坦克引擎
黑暗之女,Annie,73,渴血
黑暗之女,Annie,74,科学狂人
黑暗之女,Annie,75,会心防御
黑暗之女,Annie,76,恶趣味
黑暗之女,Annie,77,灵魂虹吸
黑暗之女,Annie,78,退敌力场
黑暗之女,Annie,79,回力OK镖
黑暗之女,Annie,80,感受燃烧
黑暗之女,Annie,81,更万用的瞄准镜
黑暗之女,Annie,82,坚韧
黑暗之女,Annie,83,轨道镭射
黑暗之女,Annie,84,任务：海牛阿福的勇士
黑暗之女,Annie,85,缩小射线
黑暗之女,Annie,86,不动如山
黑暗之女,Annie,87,黎明使者的坚决
黑暗之女,Annie,88,山脉龙魂
黑暗之女,Annie,89,冰霜 幽灵
黑暗之女,Annie,90,夺金
黑暗之女,Annie,91,天音爆
黑暗之女,Annie,92,唯快不破
黑暗之女,Annie,93,尊我为王
黑暗之女,Annie,94,会心治疗
黑暗之女,Annie,95,慢炖
黑暗之女,Annie,96,死亡之环
黑暗之女,Annie,97,量子计算
黑暗之女,Annie,98,巨像的勇气
黑暗之女,Annie,99,吵闹鬼
黑暗之女,Annie,100,急救用具
黑暗之女,Annie,101,激光治疗
黑暗之女,Annie,102,全心为你
黑暗之女,Annie,103,最万用的瞄准镜
黑暗之女,Annie,104,万用瞄准镜
黑暗之女,Annie,105,星界躯体
黑暗之女,Annie,106,连拨击锤
黑暗之女,Annie,107,升级：米凯尔的祝福
黑暗之女,Annie,108,小猫咪找妈妈
黑暗之女,Annie,109,罪恶快感
黑暗之女,Annie,110,秘术冲拳
黑暗之女,Annie,111,精准奇才
黑暗之女,Annie,112,自我毁灭
黑暗之女,Annie,113,任务：钢化你心
黑暗之女,Annie,114,台风
黑暗之女,Annie,115,点亮他们！
黑暗之女,Annie,116,利刃华尔兹
黑暗之女,Annie,117,双刀流
黑暗之女,Annie,118,踢踏舞
黑暗之女,Annie,119,灵巧
黑暗之女,Annie,120,接二连三
黑暗之女,Annie,121,至高天诺言
黑暗之女,Annie,122,蛋白粉奶昔
黑暗之女,Annie,123,风语者的祝福
黑暗之女,Annie,124,地狱三头犬
黑暗之女,Annie,125,战争交响乐
黑暗之女,Annie,126,暴击律动
黑暗之女,Annie,127,重量级打击手
黑暗之女,Annie,128,回归基本功
残月之肃,Aphelios,1,更万用的瞄准镜
残月之肃,Aphelios,2,暴击律动
残月之肃,Aphelios,3,灵巧
残月之肃,Aphelios,4,吸血习性
残月之肃,Aphelios,5,闪电打击
残月之肃,Aphelios,6,罪恶快感
残月之肃,Aphelios,7,双刀流
残月之肃,Aphelios,8,最万用的瞄准镜
残月之肃,Aphelios,9,渴血
残月之肃,Aphelios,10,万用瞄准镜
残月之肃,Aphelios,11,踢踏舞
残月之肃,Aphelios,12,穿针引线
残月之肃,Aphelios,13,台风
残月之肃,Aphelios,14,巨人杀手
残月之肃,Aphelios,15,接二连三
残月之肃,Aphelios,16,灵魂虹吸
残月之肃,Aphelios,17,战争交响乐
残月之肃,Aphelios,18,升级：收集者
残月之肃,Aphelios,19,火上浇油
残月之肃,Aphelios,20,质变：棱彩阶
残月之肃,Aphelios,21,升级：无尽之刃
残月之肃,Aphelios,22,缩小射线
残月之肃,Aphelios,23,连拨击锤
残月之肃,Aphelios,24,大力
残月之肃,Aphelios,25,关键暴击
残月之肃,Aphelios,26,地狱三头犬
残月之肃,Aphelios,27,点亮他们！
残月之肃,Aphelios,28,亮出你的剑
残月之肃,Aphelios,29,魔法转物理
残月之肃,Aphelios,30,一板一眼
残月之肃,Aphelios,31,心灵净化
残月之肃,Aphelios,32,质变：黄金阶
残月之肃,Aphelios,33,作弊：我能回城！
残月之肃,Aphelios,34,裁决使
残月之肃,Aphelios,35,练腿日
残月之肃,Aphelios,36,残暴之力
残月之肃,Aphelios,37,逃跑计划
残月之肃,Aphelios,38,质变：混沌
残月之肃,Aphelios,39,会心治疗
残月之肃,Aphelios,40,炼狱龙魂
残月之肃,Aphelios,41,面包和黄油
残月之肃,Aphelios,42,活力再生
残月之肃,Aphelios,43,家园卫士
残月之肃,Aphelios,44,易损
残月之肃,Aphelios,45,杀戮时间到了
残月之肃,Aphelios,46,会心防御
残月之肃,Aphelios,47,秘术冲拳
残月之肃,Aphelios,48,珠光护手
残月之肃,Aphelios,49,玻璃大炮
残月之肃,Aphelios,50,终极刷新
残月之肃,Aphelios,51,全能龙魂
残月之肃,Aphelios,52,霸符兄弟
残月之肃,Aphelios,53,任务：海牛阿福的勇士
残月之肃,Aphelios,54,虚幻武器
残月之肃,Aphelios,55,无休回复
残月之肃,Aphelios,56,升级：狂妄
残月之肃,Aphelios,57,防护面纱
残月之肃,Aphelios,58,侵蚀
残月之肃,Aphelios,59,魔法飞弹
残月之肃,Aphelios,60,有始有终
残月之肃,Aphelios,61,循环往复
残月之肃,Aphelios,62,老练狙神
残月之肃,Aphelios,63,海洋龙魂
残月之肃,Aphelios,64,吵闹鬼
